8:10:00,160,96,60,0,0
8:11:00,142,97,74,0,0
8:12:00,124,100,80,0,0
8:13:00,113,92,73,0,0
8:14:00,105,84,79,0,0
8:15:00,111,91,85,0,0
8:16:00,114,95,88,0,0
8:17:00,109,92,85,0,0
8:18:00,95,89,74,0,0
8:19:00,93,76,74,0,0
8:20:00,66,75,69,0,0
8:21:00,75,81,76,0,0
8:22:00,80,85,76,0,0
8:23:00,78,78,79,0,0
8:24:00,91,76,71,0,0
8:25:00,101,74,70,0,0
8:26:00,97,73,71,0,0
8:27:00,96,76,70,0,0
8:28:00,104,83,86,0,0
8:29:00,115,94,89,0,0
8:30:00,117,94,81,0,0
8:31:00,119,98,90,0,0
8:32:00,117,102,100,0,0
8:33:00,117,95,91,0,0
8:34:00,99,93,96,0,0
8:35:00,101,101,100,0,0
8:36:00,108,106,107,0,0
8:37:00,120,121,109,0,0
8:38:00,124,129,115,0,0
8:39:00,120,133,0,0,0
8:40:00,122,131,113,0,0
8:41:00,120,107,91,0,0
8:42:00,131,129,84,0,0
8:43:00,135,141,103,0,0
8:44:00,139,109,119,0,0
8:45:00,82,90,89,0,0
8:46:00,83,85,79,0,0
8:47:00,89,90,81,0,0
8:48:00,92,82,81,0,0
8:49:00,83,87,80,0,0
8:50:00,85,84,80,0,0
8:51:00,92,96,89,0,0
8:52:00,110,116,94,0,0
8:53:00,112,122,95,0,0
8:54:00,128,134,105,0,0
8:55:00,130,131,107,0,0
8:56:00,128,128,115,0,0
8:57:00,121,125,122,0,0
8:58:00,118,120,116,0,0
8:59:00,138,140,107,0,0
9:00:00,142,142,91,0,0
9:01:00,142,142,89,0,0
9:02:00,133,133,124,0,0
9:03:00,137,142,142,0,0
9:04:00,137,137,128,0,0
9:05:00,132,131,117,0,0
9:06:00,133,133,92,0,0
9:07:00,135,136,94,0,0
9:08:00,121,137,107,0,0
9:09:00,125,137,116,0,0
9:10:00,118,128,110,0,0
9:11:00,120,134,98,0,0
9:12:00,113,126,89,0,0
9:13:00,97,108,80,0,0
9:14:00,96,102,85,0,0
9:15:00,91,90,88,0,0
9:16:00,88,86,88,0,0
9:17:00,87,99,83,0,0
9:18:00,99,109,92,0,0
9:19:00,104,112,103,0,0
9:20:00,107,106,115,0,0
9:21:00,99,100,105,0,0
9:22:00,78,82,79,0,0
9:23:00,69,76,66,0,0
9:24:00,71,72,74,0,0
9:25:00,81,82,81,0,0
9:26:00,78,80,81,0,0
9:27:00,80,79,79,0,0
9:28:00,72,74,76,0,0
9:29:00,72,77,69,0,0
9:30:00,74,76,72,0,0
9:31:00,71,72,69,0,0
9:32:00,69,70,67,0,0
9:33:00,70,71,69,0,0
9:34:00,68,67,64,0,0
9:35:00,76,79,74,0,0
9:36:00,82,84,82,0,0
9:37:00,75,76,75,0,0
9:38:00,73,77,70,0,0
9:39:00,80,80,76,0,0
9:40:00,74,75,74,0,0
9:41:00,72,77,71,0,0
9:42:00,82,86,74,0,0
9:43:00,74,82,78,0,0
9:44:00,76,82,75,0,0
9:45:00,90,90,87,0,0
9:46:00,84,84,80,0,0
9:47:00,74,79,74,0,0
9:48:00,77,83,78,0,0
9:49:00,79,82,81,0,0
9:50:00,72,72,70,0,0
9:51:00,79,79,76,0,0
9:52:00,75,76,71,0,0
9:53:00,71,71,70,0,0
9:54:00,70,76,70,0,0
9:55:00,69,77,74,0,0
9:56:00,77,91,80,0,0
9:57:00,95,118,85,0,0
9:58:00,94,105,81,0,0
9:59:00,85,97,84,0,0
