8:42:00,0,0,0,0,0
8:43:00,10,20,21,0,0
8:44:00,13,3,3,0,10
8:45:00,0,0,0,0,0
8:46:00,0,0,0,0,0
8:47:00,0,0,0,0,0
8:48:00,0,0,0,0,0
8:49:00,0,0,0,0,0
8:50:00,0,0,0,0,0
8:51:00,0,0,0,0,0
8:52:00,0,0,0,0,13
8:53:00,26,22,20,0,10
8:54:00,45,41,54,0,42
8:55:00,8,0,40,0,10
8:56:00,34,19,23,0,31
8:57:00,45,48,25,45,29
8:58:00,39,24,28,26,20
8:59:00,25,0,7,8,6
9:00:00,18,23,15,21,7
9:01:00,6,0,8,8,8
9:02:00,0,0,0,0,0
9:03:00,0,0,0,9,0
9:04:00,0,0,0,0,0
9:05:00,0,0,0,0,0
9:06:00,0,0,0,0,0
9:07:00,0,0,0,0,0
9:08:00,0,0,0,0,0
9:09:00,0,0,0,0,0
9:10:00,0,0,0,0,0
9:11:00,0,0,0,0,0
9:12:00,0,0,6,6,6
9:13:00,15,14,0,6,0
9:14:00,0,0,0,0,0
9:15:00,0,0,0,0,0
9:16:00,0,8,0,15,0
9:17:00,0,0,0,21,0
9:18:00,0,0,24,23,37
9:19:00,0,0,0,0,15
9:20:00,0,0,0,0,0
9:21:00,0,0,0,0,0
9:22:00,16,12,23,21,26
9:23:00,11,8,15,0,15
9:24:00,35,20,43,47,35
9:25:00,36,15,22,11,25
9:26:00,0,0,0,0,0
9:27:00,0,0,0,0,0
9:28:00,0,0,0,0,0
9:29:00,11,8,15,8,14
9:30:00,23,24,27,14,16
9:31:00,8,9,0,0,0
9:32:00,9,14,0,9,0
9:33:00,45,43,50,59,52
9:34:00,17,11,15,10,34
9:35:00,34,28,33,0,17
9:36:00,7,20,19,12,19
9:37:00,20,19,15,10,10
9:38:00,24,25,9,25,29
9:39:00,12,12,0,0,10
9:40:00,6,11,12,8,13
9:41:00,21,9,24,12,32
9:42:00,21,24,36,21,32
9:43:00,51,44,44,61,23
9:44:00,94,82,97,95,94
9:45:00,100,101,104,109,105
9:46:00,104,100,111,111,111
9:47:00,106,104,112,110,112
9:48:00,101,102,99,106,103
9:49:00,115,113,117,118,118
9:50:00,101,100,111,112,113
9:51:00,56,36,64,61,75
9:52:00,83,78,79,84,86
9:53:00,20,19,17,23,17
9:54:00,6,8,11,13,9
9:55:00,0,0,6,0,11
9:56:00,0,0,0,0,0
9:57:00,0,0,0,16,0
9:58:00,7,8,0,0,0
9:59:00,0,0,0,0,0
10:00:00,7,8,11,16,0
10:01:00,0,0,0,0,0
10:02:00,0,0,0,0,0
10:03:00,0,0,17,0,0
10:04:00,8,9,1,24,23
10:05:00,18,0,23,30,18
10:06:00,14,14,20,29,23
10:07:00,15,17,23,33,23
10:08:00,62,73,58,63,56
10:09:00,87,84,65,83,64
10:10:00,53,40,15,19,16
10:11:00,0,0,0,0,0
10:12:00,0,0,11,0,11
10:13:00,16,34,56,58,33
10:14:00,0,4,31,11,25
10:15:00,0,0,0,0,0
10:16:00,16,15,23,0,25
10:17:00,0,6,0,0,0
10:18:00,15,4,0,6,0
10:19:00,16,16,0,7,0
10:20:00,0,0,0,0,0
10:21:00,23,27,14,12,0
10:22:00,11,16,14,19,10
10:23:00,7,0,0,0,0
10:24:00,0,0,0,0,0
10:25:00,11,10,0,0,0
10:26:00,9,19,9,12,10
10:27:00,7,7,0,12,0
10:28:00,0,9,0,0,0
10:29:00,0,0,0,0,0
10:30:00,8,0,0,4,0
10:31:00,40,45,61,49,57
10:32:00,113,114,102,114,101
10:33:00,113,113,106,112,104
10:34:00,52,44,24,8,29
10:35:00,0,0,0,0,0
10:36:00,0,0,0,0,0
10:37:00,19,14,0,0,0
10:38:00,6,7,0,0,0
10:39:00,45,36,41,22,36
10:40:00,81,80,60,79,68
10:41:00,108,107,84,102,83
10:42:00,121,119,110,121,99
10:43:00,40,40,51,53,55
10:44:00,60,58,38,62,36
10:45:00,0,0,0,0,0
10:46:00,0,0,0,0,5
10:47:00,21,20,8,29,0
10:48:00,65,58,19,52,7
10:49:00,0,0,0,0,0
10:50:00,0,0,0,0,0
10:51:00,0,0,0,8,59
10:52:00,5,12,24,23,77
10:53:00,76,78,62,80,60
10:54:00,17,6,21,6,23
10:55:00,85,77,47,70,48
10:56:00,29,32,24,46,29
10:57:00,74,73,71,76,59
10:58:00,71,63,48,68,65
10:59:00,41,31,14,19,12
11:00:00,70,70,59,70,63
11:01:00,9,0,18,26,8
11:02:00,0,8,7,23,17
11:03:00,11,13,11,21,12
11:04:00,68,73,70,79,65
11:05:00,56,102,79,76,67
11:06:00,55,102,72,57,58
11:07:00,63,63,45,61,54
11:08:00,21,19,0,0,0
11:09:00,80,82,78,85,68
11:10:00,5,6,5,5,9
11:11:00,0,0,0,0,0
11:12:00,36,35,30,32,32
11:13:00,53,57,55,60,58
11:14:00,113,113,110,112,110
11:15:00,115,115,108,116,113
11:16:00,117,117,107,116,109
11:17:00,56,40,53,38,68
11:18:00,0,0,26,0,10
11:19:00,59,57,33,52,31
11:20:00,22,20,13,36,14
11:21:00,73,60,91,87,86
11:22:00,21,15,7,18,16
11:23:00,0,0,17,0,11
11:24:00,0,0,0,0,0
11:25:00,23,18,8,7,8
11:26:00,50,34,0,14,0
11:27:00,9,8,0,1,0
11:28:00,31,15,12,25,34
11:29:00,28,7,11,8,0
11:30:00,22,15,8,7,0
11:31:00,0,0,8,34,28
11:32:00,6,0,0,0,0
11:33:00,0,0,15,27,15
11:34:00,50,45,48,70,37
11:35:00,28,29,20,21,26
11:36:00,8,5,2,7,5
11:37:00,0,0,0,0,0
11:38:00,0,0,13,7,8
11:39:00,0,0,0,0,0
11:40:00,0,0,0,0,0
11:41:00,0,0,0,0,0
11:42:00,0,0,0,0,0
11:43:00,0,0,0,0,0
11:44:00,0,0,0,0,0
11:45:00,8,8,8,0,0
11:46:00,0,0,0,0,0
11:47:00,0,0,0,0,0
11:48:00,0,4,0,0,0
11:49:00,22,21,24,27,9
11:50:00,39,36,35,40,30
11:51:00,11,6,1,28,11
11:52:00,26,13,40,28,34
